image_id,parcel_id,image_date,file_path,ndvi_mean,ndvi_sd,ndre_mean,ndre_sd,gndvi_mean,gndvi_sd,nirv_mean,nirv_sd,ndwi_mean,ndwi_sd,suggested_class_label,B02_mean,B02_sd,B03_mean,B03_sd,B04_mean,B04_sd,B05_mean,B05_sd,B08_mean,B08_sd,B8A_mean,B8A_sd,B11_mean,B11_sd,discarded,labels_found,n_labels_found,class_label_conflict,class_label,label_source_files
IMG_00064,64,2020-03-01,data/plot_64/RGB_2020-03-01.tif,0.0567,NA,6e-4,NA,0.2239,NA,143.7067,NA,0.0606,NA,ploughed,1244,NA,1608,NA,2264,NA,2533,NA,2536,NA,2938,NA,2602,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00065,65,2020-03-01,data/plot_65/RGB_2020-03-01.tif,0.3928,0.1066,0.2655,0.0966,0.3642,0.0664,1041.0958,342.476,0.182,0.0302,yellow,1291.84905660377,327.463085304583,1228.3301886792501,261.969599170377,1141.25471698113,250.637475300796,1503.92452830189,189.170152589482,2609.03773584906,357.922602022608,2579.69811320755,224.440730104274,1785.14150943396,163.46553087537,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00066,66,2020-03-01,data/plot_66/RGB_2020-03-01.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00067,67,2020-03-01,data/plot_67/RGB_2020-03-01.tif,0.5918,0.1389,0.4321,0.1048,0.5136,0.1378,2155.5971,818.0454,0.3361,0.0418,slightly_yellow,1160.09895833333,441.355344245651,1127.40104166667,312.287809592132,896.895833333333,298.803459513278,1388.17708333333,220.568161861703,3542.5,490.493927784756,3333.13020833333,355.69398095542,1646.109375,59.7799938134851,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00068,68,2020-03-01,data/plot_68/RGB_2020-03-01.tif,0.8109,0.1355,0.621,0.1094,0.7369,0.1248,4470.1085,758.24,0.3757,0.0972,green,754.77380952381,675.142365195444,875.309523809524,539.165128296383,616.821428571429,535.173525753857,1322.97619047619,509.832076682341,5515.85714285714,176.488311013133,5261.61904761905,181.084544240908,2427.02380952381,587.894342941333,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00069,69,2020-03-01,data/plot_69/RGB_2020-03-01.tif,0.8187,0.0507,0.5875,0.0464,0.7469,0.0343,2808.5878,537.6302,0.3001,0.0547,green,309.597701149425,45.3734401563077,486.931034482759,49.9282854402457,332.053639846743,75.183192911155,873.724137931035,71.4292048096207,3409.18390804598,500.515277459962,3297.03831417625,361.08035338869,1771.05747126437,186.061922466803,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00070,70,2020-03-01,data/plot_70/RGB_2020-03-01.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00071,71,2020-03-01,data/plot_71/RGB_2020-03-01.tif,0.6523,0.0467,0.4243,0.0428,0.6244,0.0285,2288.6957,392.6467,0.1801,0.0407,green,615.946428571429,61.3414940811185,807.410714285714,105.652049291438,733.410714285714,120.878116943656,1404.14285714286,120.077161339385,3496.375,428.40153477783,3347.375,233.085513960396,2324.57142857143,166.244820249355,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00072,72,2020-03-01,data/plot_72/RGB_2020-03-01.tif,0.8652,0.0113,0.6418,0.0156,0.7657,0.0115,4541.3778,306.2382,0.4016,0.0137,green,483.399317406143,22.0176050250548,694.552901023891,28.4831378880997,377.795221843003,22.3361395002798,1142.02730375427,34.2058525378677,5245.86348122867,302.757659650224,5076.94539249147,247.378440649582,2166.83276450512,96.8539503062941,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00073,73,2020-03-01,data/plot_73/RGB_2020-03-01.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00074,74,2020-03-01,data/plot_74/RGB_2020-03-01.tif,0.5397,0.0634,0.3696,0.04,0.4909,0.0525,946.7371,76.8599,0.2787,0.0256,slightly_yellow,621.319444020589,124.890971356341,609.916665395101,121.507410577535,535.513888041178,123.525192672811,815.347231547038,102.967632315017,1763.88888041178,111.79720500815,1721.44444783529,118.526737081266,972.541666666667,90.9294886732756,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00075,75,2020-03-01,data/plot_75/RGB_2020-03-01.tif,0.6296,0.2212,0.423,0.1972,0.5939,0.1587,2424.348,1559.0774,0.3395,0.0365,green,687.6875,224.263127972883,801.633928571429,288.935609232347,702.928571428571,465.321203125241,1305.41964285714,514.019063820379,3486.19642857143,1455.0266904099,3682.3125,1140.80568643593,1840.40178571429,625.011595671653,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00076,76,2020-03-01,data/plot_76/RGB_2020-03-01.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00077,77,2020-03-01,data/plot_77/RGB_2020-03-01.tif,0.006,0.013,-0.001,0.0165,-0.0072,0.0067,43.0217,88.5722,0.5005,0.0387,ploughed,7442.0487804878,504.189752209485,6618.14634146341,433.723218391217,6443.70731707317,385.948134678546,6532.34146341463,350.025685812765,6527.0243902439,477.984889879719,6318.86585365854,310.927753991741,2117.5487804878,298.277778913475,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00078,78,2020-03-01,data/plot_78/RGB_2020-03-01.tif,0.4202,0.1062,0.2916,0.0759,0.3703,0.1223,1143.8756,508.5796,0.1556,0.026,yellow,1240.85,354.972266883499,1168.475,194.039248937438,1035.975,145.278951393341,1402.375,150.550049178645,2605.6,537.406010864058,2557.825,561.568037638749,1853.725,325.995751702695,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00079,79,2020-03-01,data/plot_79/RGB_2020-03-01.tif,0.4321,0.0517,0.2518,0.0458,0.4947,0.0291,946.4831,236.2942,0.0664,0.0258,yellow,652.6,67.3402636697475,725.8,65.8614707802167,847.7,43.6960460962367,1280.9,78.5726132666819,2160.6,300.86844670424,2586.7,249.961797081074,2259.3,152.996042069358,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00080,80,2020-03-01,data/plot_80/RGB_2020-03-01.tif,0.7,0.0307,0.4953,0.0197,0.6404,0.0172,3199.9658,334.9099,0.2538,0.0197,green,791.954545454545,36.0315518299272,997.5,31.851216617266,801.363636363636,56.0954948766347,1535.81818181818,27.1590433624536,4560.90909090909,297.398538848278,4182.72727272727,219.660688749303,2486.5,56.5234464625079,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00081,81,2020-03-01,data/plot_81/RGB_2020-03-01.tif,0.2142,0.0901,0.1345,0.0553,0.2305,0.062,1491.3747,530.8289,NA,NA,ploughed,4499.12820512821,879.392828199547,4548.51282051282,928.618069804885,4746.15384615385,1158.64152619989,5517.17948717949,974.283863093267,7157.23076923077,713.474023483851,NA,NA,6431.33333333333,827.039117426973,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00082,82,2020-03-01,data/plot_82/RGB_2020-03-01.tif,0.7265,0.0775,0.4759,0.0598,0.6459,0.0655,1715.7235,803.2013,0.3962,0.0637,green,340.307692307692,67.8110702161713,465.137931034483,89.5491786255826,336.628647214854,72.9487945339947,784.602122015915,197.487033767089,2295.06631299735,865.869651604452,2137.42214532872,678.831989365306,1047.36604774536,337.979279412605,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00083,83,2020-03-01,data/plot_83/RGB_2020-03-01.tif,0.7182,0.1552,0.4957,0.1252,0.6668,0.1286,2870.3648,1111.5682,0.2978,0.0186,green,580.911764705882,514.14090555653,798.882352941176,473.123455264658,649.470588235294,494.27567055508,1305.44117647059,457.931925017343,3918.11764705882,901.045445485775,4310.25,153.247892862077,2097.61764705882,135.624037984217,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00084,84,2020-03-01,data/plot_84/RGB_2020-03-01.tif,0.4309,0.0245,0.2837,0.0125,0.331,0.0481,1885.482,108.5024,0.142,0.0081,yellow,2954.4,421.222981329367,2222,384.938956199551,1747.6,197.31903101323,2444.2,133.511048231972,4382.8,287.943049924807,4034.2,119.154101901697,3030.2,68.3973683704278,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00085,85,2020-03-01,data/plot_85/RGB_2020-03-01.tif,0.3046,0.0769,0.2198,0.0529,0.2177,0.077,605.9835,104.6381,0.229,0.0395,yellow,1604.08588957055,542.884470336922,1359.69938650307,406.463688490558,1126.50306748466,338.56876271933,1331.36196319018,313.645073883571,2051.23926380368,322.221395293112,1891.26993865031,257.673184272648,1184.90797546012,156.360291832438,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00086,86,2020-03-01,data/plot_86/RGB_2020-03-01.tif,0.7345,0.1479,0.5566,0.11,0.655,0.1507,1683.0102,233.1181,0.3991,0.0898,green,519.079545454545,603.669949055686,550.988636363636,428.504925448648,409.386363636364,353.56302765498,707.386363636364,349.741593666878,2342.61363636364,310.547067593984,2266.13636363636,172.210388690206,1002.65909090909,318.976484066882,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00087,87,2020-03-01,data/plot_87/RGB_2020-03-01.tif,0.8235,0.0059,0.5984,0.0084,0.7161,0.006,3397.2091,101.3603,NA,NA,green,449.25,8.97032143608392,682.3125,17.1219887863531,399,11.4075998059773,1035.9375,16.6311705340705,4124.75,101.917286724742,NA,NA,1596.625,36.1955337944706,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00088,88,2020-03-01,data/plot_88/RGB_2020-03-01.tif,0.5214,0.0689,0.3681,0.0972,0.5353,0.0665,944.378,207.4463,0.2929,0.0543,slightly_yellow,526.5,216.746139271012,551.8,139.769095296493,561.05,78.1279043904573,821.75,100.819213887477,1794.5,224.080466697915,1779.75,105.078343788496,974.9,104.830763084549,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00089,89,2020-03-01,data/plot_89/RGB_2020-03-01.tif,0.5773,0.0944,0.3952,0.0471,0.5191,0.0997,2256.0826,619.2484,0.321,0.0207,slightly_yellow,1172.89230769231,599.572402922411,1277.89230769231,430.985575566229,1089.35384615385,365.619227765087,1715.03076923077,382.182628514774,3942.4,827.445273870121,4109.96721311475,220.596914999063,2008.90769230769,401.344253847185,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00090,90,2020-03-01,data/plot_90/RGB_2020-03-01.tif,0.7122,0.0328,0.4843,0.0326,0.628,0.0244,1453.4939,220.8517,0.3664,0.0207,green,326.095238095238,25.5027542863604,461.809523809524,32.6490720352341,338,16.3064404454191,701.190476190476,24.9752258200382,2031.90476190476,223.104886715174,2103.85714285714,213.600394595676,972.904761904762,70.4683650739144,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00091,91,2020-03-01,data/plot_91/RGB_2020-03-01.tif,0.8098,0.0176,0.5797,0.024,0.7094,0.0154,4196.9299,380.5175,0.3756,0.0072,green,559.435114503817,41.2595162424829,878.156488549618,56.7728294971576,541.423664122137,34.112566671719,1372.12213740458,46.5934582567063,5176.40458015267,382.374640666735,5093.1679389313,244.075379361243,2310.84351145038,89.4390657196599,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00092,92,2020-03-01,data/plot_92/RGB_2020-03-01.tif,0.5238,0.1165,0.3418,0.0689,0.4812,0.0849,2119.5604,384.3244,0.2385,0.0599,slightly_yellow,1368.8,541.675653425104,1493.90666666667,498.427776039747,1355.42666666667,570.551160113014,2065.49333333333,567.084992279348,4122.66666666667,552.905087728478,4438.80555555556,586.731470311563,2730.69333333333,563.239231332221,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00093,93,2020-03-01,data/plot_93/RGB_2020-03-01.tif,0.6204,0.3559,0.4289,0.3013,0.605,0.2586,2701.4907,1683.0192,0.306,0.1297,green,776.19512195122,777.975093466699,1117.3756097561,958.095946927993,1173.9512195122,1324.36213931091,1840.88780487805,1323.05899713489,4158.28292682927,668.084163090088,4490.40975609756,670.962257421939,2542.88780487805,1139.14571194243,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00094,94,2020-03-01,data/plot_94/RGB_2020-03-01.tif,0.1275,0.0339,0.1156,0.0377,0.0211,0.0298,159.4107,56.5481,0.7121,0.0276,ploughed,1395.69230769231,284.437236553974,1183.5,223.331905468072,949.653846153846,145.123655496323,969.692307692308,119.868517711956,1230,197.859748306724,1283,309.080960267694,211.153846153846,31.1084455512548,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00095,95,2020-03-01,data/plot_95/RGB_2020-03-01.tif,0.8298,0.0542,0.602,0.0503,0.7404,0.0408,3205.2332,619.1658,0.3826,0.0398,green,384.229366602687,45.889527477389,561.478886756238,59.6970600318861,345.431861804223,68.6112982831832,939.899232245681,109.216668561704,3834.26103646833,596.790547588065,3600.98464491363,578.408142725757,1601.18138195777,226.595703203733,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00096,96,2020-03-01,data/plot_96/RGB_2020-03-01.tif,0.6893,0.114,0.4286,0.1095,0.6485,0.0655,2052.6358,762.2569,0.2772,0.0544,green,343.5,70.6769370956993,590.077586206897,98.6420921949141,497.469827586207,147.991397152466,1100.2974137931,131.73159906574,2881.06896551724,740.377553434796,3154.49568965517,445.370675889623,1781.41379310345,242.765169662237,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00097,97,2020-03-01,data/plot_97/RGB_2020-03-01.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00098,98,2020-03-01,data/plot_98/RGB_2020-03-01.tif,0.7104,0.0305,0.4478,0.0237,0.6498,0.0192,2577.7591,276.6438,0.2855,0.0169,green,499.103703703704,69.7605814473502,767.254320987654,57.8539644306443,610.217283950617,54.6037680266099,1376.74567901235,67.1216349146055,3620.33086419753,283.328412390667,3604.74074074074,243.885085836566,2003.86172839506,142.651849411669,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00099,99,2020-03-01,data/plot_99/RGB_2020-03-01.tif,0.8566,0.009,0.6213,0.0135,0.7603,0.0083,4797.9437,316.5691,0.4445,0.0179,green,369.135416666667,20.1697927344154,761.260416666667,32.3876384737418,431.447916666667,17.7097644349263,1306.21875,62.1083954496177,5598.875,322.786012371368,5170.61458333333,420.998186115881,1983.94791666667,103.888709767761,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00100,100,2020-03-01,data/plot_100/RGB_2020-03-01.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00101,101,2020-03-01,data/plot_101/RGB_2020-03-01.tif,0.2736,0.1027,0.1778,0.0893,0.2364,0.0794,461.3984,175.2661,0.1178,0.0777,ploughed,1197.80172413793,506.680384975322,1080.68965517241,323.431315571102,995.870689655172,295.831783287392,1204.27586206897,301.045875059856,1706.74137931034,323.096704346888,1664.58620689655,295.852638670159,1349.22413793103,401.139032304737,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00102,102,2020-03-01,data/plot_102/RGB_2020-03-01.tif,0.6862,0.0352,0.3822,0.0333,0.6295,0.0228,3159.7681,414.2528,0.3329,0.0248,green,367.257142857143,32.8123526500483,1038.97142857143,64.699852127616,847.925,69.4084432129645,2045.01785714286,148.211958445383,4587.89285714286,413.61118299858,4500.125,375.708900436739,2244.42857142857,88.6103906507877,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00103,103,2020-03-01,data/plot_103/RGB_2020-03-01.tif,0.2639,0.0978,0.1536,0.059,0.4081,0.113,771.4176,492.8741,0.0687,0.116,ploughed,641.666666666667,66.2205245020417,1005.68006700168,153.040363016264,1421.42713567839,297.489780422503,1831.93216080402,510.723126465777,2590.09380234506,966.857294142901,2624.21273031826,951.59383041166,2150.64656616415,338.536697320183,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_00104,104,2020-03-01,data/plot_104/RGB_2020-03-01.tif,0.4059,0.0319,0.213,0.0262,0.5309,0.0213,1219.3429,176.4851,0.1783,0.0271,yellow,521.823423423423,43.1674327263831,915.971171171171,74.688396475761,1263.48468468468,106.255130433109,1942.56756756757,180.012305115984,2994.38198198198,275.13010712761,3013.36396396396,258.094155150571,2097.27387387387,128.40455565073,FALSE,yellow,1,FALSE,yellow,image_metadata2020Honza.csv
IMG_00105,105,2020-03-01,data/plot_105/RGB_2020-03-01.tif,0.1059,0.0297,0.0708,0.0251,0.095,0.0206,387.1559,102.6325,0.436,0.008,ploughed,3146.77611940298,201.74419903759,3047.07462686567,230.104410650893,2984.83582089552,276.262972930817,3201.49253731343,266.998488994381,3680.59701492537,155.662032865445,3460.59701492537,171.247389690479,1359.67164179104,81.4481407901542,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00106,106,2020-03-01,data/plot_106/RGB_2020-03-01.tif,0.6703,0.0147,0.3724,0.0216,0.6287,0.0108,3314.7827,249.4031,0.3464,0.0158,green,446.753846153846,38.284143008574,1126.84273504274,79.2234088704512,974.808547008547,67.5103563499319,2258.68034188034,146.422014073576,4942.60170940171,323.120562019523,4855.70598290598,369.548144649846,2353.74700854701,143.276761571008,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00107,107,2020-03-01,data/plot_107/RGB_2020-03-01.tif,0.7228,0.036,0.4948,0.0379,0.6675,0.0261,3016.8009,360.5616,0.4099,0.0405,green,466.665492957746,46.1756219558223,825.605633802817,45.5683322166864,664.316901408451,54.9356024818767,1398.94014084507,57.8934680947396,4159.56338028169,323.144017489751,4159.57746478873,309.581338722835,1744.92253521127,209.551972822236,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00108,108,2020-03-01,data/plot_108/RGB_2020-03-01.tif,0.5699,0.0253,0.3033,0.0326,0.5827,0.0149,2335.0642,230.6247,0.3472,0.0191,slightly_yellow,430.84,40.7861304089385,1078.908,88.8231599922228,1120.984,103.89923941881,2189.204,202.652516772472,4093.448,320.672184474398,3983.436,317.293179490206,1927.472,128.014373941925,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_00109,109,2020-03-01,data/plot_109/RGB_2020-03-01.tif,0.7492,0.0785,0.4448,0.0579,0.6773,0.0531,2834.4915,593.1782,0.3489,0.0357,green,318.255778120185,65.9217121357877,705.40061633282,46.246451978581,520.120184899846,104.203790611203,1416.26964560863,52.8044057391108,3736.48690292758,500.847008099925,3650.72727272727,408.86652778393,1755.94915254237,148.993419576882,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_00110,110,2020-03-01,data/plot_110/RGB_2020-03-01.tif,0.5154,0.1263,0.3169,0.0697,0.4978,0.13,1369.7843,361.5563,0.1854,0.012,slightly_yellow,825.018292682927,443.508010628383,938.701219512195,381.396902581965,889.84756097561,351.432137363572,1401.68902439024,294.756040751973,2676.0243902439,325.11826920679,2913.30882352941,145.1513114118,1727.0487804878,278.991474788458,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00111,111,2020-03-01,data/plot_111/RGB_2020-03-01.tif,0.5887,0.1776,0.395,0.119,0.5528,0.1676,1710.2928,664.8544,0.1882,0.0145,slightly_yellow,733.857651245552,419.19377681641,827.160142348754,347.175438326392,745.174377224199,354.873289537044,1228.75800711744,264.446426821902,2832.61921708185,312.634840944259,2588.89655172414,192.333612223149,1763.85765124555,126.012248640046,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_00112,112,2020-03-01,data/plot_112/RGB_2020-03-01.tif,0.442,0.0225,0.2811,0.0162,0.4114,0.0247,1182.6469,79.273,0.2226,0.0161,yellow,989.25,118.879563318144,1115.73863636364,63.6275972652693,1035.04545454545,54.0431732673287,1500.51136363636,46.8475135365358,2674.15909090909,77.1505300320194,2704.05681818182,60.57603903114,1719.89772727273,59.81293439727,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00113,113,2020-03-01,data/plot_113/RGB_2020-03-01.tif,0.3523,0.0329,0.2305,0.0242,0.3349,0.0323,829.4177,113.8805,0.1311,0.0411,yellow,1092.9696969697,146.003456385244,1170.47474747475,105.816875263338,1125.72727272727,109.711664606136,1471.82828282828,150.748543188821,2349.79797979798,192.857670888059,2223.16161616162,339.145104911034,1693.80808080808,157.678870038072,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00114,114,2020-03-01,data/plot_114/RGB_2020-03-01.tif,0.4695,0.0891,0.3061,0.0573,0.44,0.0843,1354.5113,310.2366,0.2098,0.0176,slightly_yellow,1024.23076923077,279.067251531908,1129.99300699301,233.785790255527,1046.71328671329,223.201942996541,1531.27972027972,196.679635326167,2874.32167832168,216.311935733619,2907.6974789916,126.978681957078,1852.13986013986,144.770026535464,TRUE,no_data,1,FALSE,no_data,image_metadata2020Honza.csv
IMG_00115,115,2020-03-01,data/plot_115/RGB_2020-03-01.tif,0.3438,0.0969,0.2048,0.0686,0.4261,0.1039,812.7624,208.9177,NA,NA,yellow,927.177993527508,630.188281518701,1101.89644012945,689.37676230735,1305.61165048544,743.599549659248,1713.1359223301,798.906493502988,2509.1715210356,822.919643686755,NA,NA,2523.85760517799,880.758988170032,FALSE,yellow,1,FALSE,yellow,image_metadata2020Honza.csv
